public: __cdecl CSortedIndirectArray<class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > >::CSortedIndirectArray<class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > >(__int64,__int64,bool,__int64) __ptr64;lcsLibManager.nrx;Exported Function;
public: __cdecl CSortedIndirectArray<class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > >::CSortedIndirectArray<class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > >(class CSortedIndirectArray<class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > > const & __ptr64) __ptr64;lcsLibManager.nrx;Exported Function;
public: __cdecl CSortedIndirectArray<class CLibConstraintStructureItem>::CSortedIndirectArray<class CLibConstraintStructureItem>(__int64,__int64,bool,__int64) __ptr64;lcsLibManager.nrx;Exported Function;
public: __cdecl CSortedIndirectArray<class CLibConstraintStructureItem>::CSortedIndirectArray<class CLibConstraintStructureItem>(class CSortedIndirectArray<class CLibConstraintStructureItem> const & __ptr64) __ptr64;lcsLibManager.nrx;Exported Function;
public: __cdecl ILibAssembly::ILibAssembly(class ILibAssembly && __ptr64) __ptr64;lcsLibManager.nrx;Exported Function;
public: __cdecl ILibAssembly::ILibAssembly(class ILibAssembly const & __ptr64) __ptr64;lcsLibManager.nrx;Exported Function;
public: __cdecl ILibAssembly::ILibAssembly(void) __ptr64;lcsLibManager.nrx;Exported Function;
public: __cdecl ILibAssemblyLink::ILibAssemblyLink(class ILibAssemblyLink && __ptr64) __ptr64;lcsLibManager.nrx;Exported Function;
public: __cdecl ILibAssemblyLink::ILibAssemblyLink(class ILibAssemblyLink const & __ptr64) __ptr64;lcsLibManager.nrx;Exported Function;
public: __cdecl ILibAssemblyLink::ILibAssemblyLink(void) __ptr64;lcsLibManager.nrx;Exported Function;
public: __cdecl TArrayTemplate<class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64>::TArrayTemplate<class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64>(__int64,__int64,__int64) __ptr64;lcsLibManager.nrx;Exported Function;
public: __cdecl TArrayTemplate<class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64>::TArrayTemplate<class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64>(class TArrayTemplate<class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64> const & __ptr64) __ptr64;lcsLibManager.nrx;Exported Function;
public: __cdecl TArrayTemplate<class CIndexRecord<class NcDbObjectId,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64>::TArrayTemplate<class CIndexRecord<class NcDbObjectId,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64>(__int64,__int64,__int64) __ptr64;lcsLibManager.nrx;Exported Function;
public: __cdecl TArrayTemplate<class CIndexRecord<class NcDbObjectId,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64>::TArrayTemplate<class CIndexRecord<class NcDbObjectId,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64>(class TArrayTemplate<class CIndexRecord<class NcDbObjectId,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64> const & __ptr64) __ptr64;lcsLibManager.nrx;Exported Function;
public: __cdecl TArrayTemplate<class CLibConstraintStructureItem * __ptr64>::TArrayTemplate<class CLibConstraintStructureItem * __ptr64>(__int64,__int64,__int64) __ptr64;lcsLibManager.nrx;Exported Function;
public: __cdecl TArrayTemplate<class CLibConstraintStructureItem * __ptr64>::TArrayTemplate<class CLibConstraintStructureItem * __ptr64>(class TArrayTemplate<class CLibConstraintStructureItem * __ptr64> const & __ptr64) __ptr64;lcsLibManager.nrx;Exported Function;
public: __int64 __cdecl CIndirectArray<class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > >::Find(class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > const & __ptr64,__int64)const __ptr64;lcsLibManager.nrx;Exported Function;
public: __int64 __cdecl CIndirectArray<class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > >::Find(class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > const * __ptr64,__int64)const __ptr64;lcsLibManager.nrx;Exported Function;
public: __int64 __cdecl CIndirectArray<class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > >::Resize(__int64) __ptr64;lcsLibManager.nrx;Exported Function;
public: __int64 __cdecl CIndirectArray<class CIndexRecord<class NcDbObjectId,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > >::Find(class CIndexRecord<class NcDbObjectId,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > const & __ptr64,__int64)const __ptr64;lcsLibManager.nrx;Exported Function;
public: __int64 __cdecl CIndirectArray<class CIndexRecord<class NcDbObjectId,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > >::Find(class CIndexRecord<class NcDbObjectId,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > const * __ptr64,__int64)const __ptr64;lcsLibManager.nrx;Exported Function;
public: __int64 __cdecl CIndirectArray<class CIndexRecord<class NcDbObjectId,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > >::Resize(__int64) __ptr64;lcsLibManager.nrx;Exported Function;
public: __int64 __cdecl CIndirectArray<class CLibConstraintStructureItem>::Find(class CLibConstraintStructureItem const & __ptr64,__int64)const __ptr64;lcsLibManager.nrx;Exported Function;
public: __int64 __cdecl CIndirectArray<class CLibConstraintStructureItem>::Find(class CLibConstraintStructureItem const * __ptr64,__int64)const __ptr64;lcsLibManager.nrx;Exported Function;
public: __int64 __cdecl CIndirectArray<class CLibConstraintStructureItem>::Resize(__int64) __ptr64;lcsLibManager.nrx;Exported Function;
public: __int64 __cdecl CLibConstraintStatus::GetCount(void) __ptr64;lcsLibManager.nrx;Exported Function;
public: __int64 __cdecl CLibConstraintStructureItem::GetParametersCount(void) __ptr64;lcsLibManager.nrx;Exported Function;
public: __int64 __cdecl CLibConstraintStructureItem::GetSubitemsCount(void) __ptr64;lcsLibManager.nrx;Exported Function;
public: __int64 __cdecl CLibObjectConstraints::GetCount(void) __ptr64;lcsLibManager.nrx;Exported Function;
public: __int64 __cdecl CLibObjectUIDRegistry::GetUIDSCount(void) __ptr64;lcsLibManager.nrx;Exported Function;
public: __int64 __cdecl CSortedIndirectArray<class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > >::Find(class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > & __ptr64)const __ptr64;lcsLibManager.nrx;Exported Function;
public: __int64 __cdecl CSortedIndirectArray<class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > >::Find(class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > & __ptr64,__int64 & __ptr64)const __ptr64;lcsLibManager.nrx;Exported Function;
public: __int64 __cdecl CSortedIndirectArray<class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > >::Find(class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > const & __ptr64)const __ptr64;lcsLibManager.nrx;Exported Function;
public: __int64 __cdecl CSortedIndirectArray<class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > >::Find(class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > const & __ptr64,__int64 & __ptr64)const __ptr64;lcsLibManager.nrx;Exported Function;
public: __int64 __cdecl CSortedIndirectArray<class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > >::FindPtr(class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > const * __ptr64,__int64)const __ptr64;lcsLibManager.nrx;Exported Function;
public: __int64 __cdecl CSortedIndirectArray<class CLibConstraintStructureItem>::Find(class CLibConstraintStructureItem & __ptr64)const __ptr64;lcsLibManager.nrx;Exported Function;
public: __int64 __cdecl CSortedIndirectArray<class CLibConstraintStructureItem>::Find(class CLibConstraintStructureItem & __ptr64,__int64 & __ptr64)const __ptr64;lcsLibManager.nrx;Exported Function;
public: __int64 __cdecl CSortedIndirectArray<class CLibConstraintStructureItem>::Find(class CLibConstraintStructureItem const & __ptr64)const __ptr64;lcsLibManager.nrx;Exported Function;
public: __int64 __cdecl CSortedIndirectArray<class CLibConstraintStructureItem>::Find(class CLibConstraintStructureItem const & __ptr64,__int64 & __ptr64)const __ptr64;lcsLibManager.nrx;Exported Function;
public: __int64 __cdecl CSortedIndirectArray<class CLibConstraintStructureItem>::FindPtr(class CLibConstraintStructureItem const * __ptr64,__int64)const __ptr64;lcsLibManager.nrx;Exported Function;
public: __int64 __cdecl TArrayTemplate<class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64>::Find(class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64 const & __ptr64,__int64)const __ptr64;lcsLibManager.nrx;Exported Function;
public: __int64 __cdecl TArrayTemplate<class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64>::GetCount(void)const __ptr64;lcsLibManager.nrx;Exported Function;
public: __int64 __cdecl TArrayTemplate<class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64>::GetPhysicalLength(void)const __ptr64;lcsLibManager.nrx;Exported Function;
public: __int64 __cdecl TArrayTemplate<class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64>::GetSize(void)const __ptr64;lcsLibManager.nrx;Exported Function;
public: __int64 __cdecl TArrayTemplate<class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64>::Resize(__int64) __ptr64;lcsLibManager.nrx;Exported Function;
public: __int64 __cdecl TArrayTemplate<class CIndexRecord<class NcDbObjectId,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64>::Find(class CIndexRecord<class NcDbObjectId,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64 const & __ptr64,__int64)const __ptr64;lcsLibManager.nrx;Exported Function;
public: __int64 __cdecl TArrayTemplate<class CIndexRecord<class NcDbObjectId,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64>::GetCount(void)const __ptr64;lcsLibManager.nrx;Exported Function;
public: __int64 __cdecl TArrayTemplate<class CIndexRecord<class NcDbObjectId,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64>::GetPhysicalLength(void)const __ptr64;lcsLibManager.nrx;Exported Function;
public: __int64 __cdecl TArrayTemplate<class CIndexRecord<class NcDbObjectId,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64>::GetSize(void)const __ptr64;lcsLibManager.nrx;Exported Function;
public: __int64 __cdecl TArrayTemplate<class CIndexRecord<class NcDbObjectId,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64>::Resize(__int64) __ptr64;lcsLibManager.nrx;Exported Function;
public: __int64 __cdecl TArrayTemplate<class CLibConstraintStructureItem * __ptr64>::Find(class CLibConstraintStructureItem * __ptr64 const & __ptr64,__int64)const __ptr64;lcsLibManager.nrx;Exported Function;
public: __int64 __cdecl TArrayTemplate<class CLibConstraintStructureItem * __ptr64>::GetCount(void)const __ptr64;lcsLibManager.nrx;Exported Function;
public: __int64 __cdecl TArrayTemplate<class CLibConstraintStructureItem * __ptr64>::GetPhysicalLength(void)const __ptr64;lcsLibManager.nrx;Exported Function;
public: __int64 __cdecl TArrayTemplate<class CLibConstraintStructureItem * __ptr64>::GetSize(void)const __ptr64;lcsLibManager.nrx;Exported Function;
public: __int64 __cdecl TArrayTemplate<class CLibConstraintStructureItem * __ptr64>::Resize(__int64) __ptr64;lcsLibManager.nrx;Exported Function;
public: bool __cdecl CIndirectArray<class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > >::OwnsElements(void)const __ptr64;lcsLibManager.nrx;Exported Function;
public: bool __cdecl CIndirectArray<class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > >::SetOwnership(bool) __ptr64;lcsLibManager.nrx;Exported Function;
public: bool __cdecl CIndirectArray<class CIndexRecord<class NcDbObjectId,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > >::OwnsElements(void)const __ptr64;lcsLibManager.nrx;Exported Function;
public: bool __cdecl CIndirectArray<class CIndexRecord<class NcDbObjectId,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > >::SetOwnership(bool) __ptr64;lcsLibManager.nrx;Exported Function;
public: bool __cdecl CIndirectArray<class CLibConstraintStructureItem>::OwnsElements(void)const __ptr64;lcsLibManager.nrx;Exported Function;
public: bool __cdecl CIndirectArray<class CLibConstraintStructureItem>::SetOwnership(bool) __ptr64;lcsLibManager.nrx;Exported Function;
public: bool __cdecl CLibConstraintStatus::IsDbObjectRequired(void) __ptr64;lcsLibManager.nrx;Exported Function;
public: bool __cdecl CLibConstraintStructureItem::operator<(class CLibConstraintStructureItem const & __ptr64)const __ptr64;lcsLibManager.nrx;Exported Function;
public: bool __cdecl CLibConstraintStructureItem::operator==(class CLibConstraintStructureItem const & __ptr64)const __ptr64;lcsLibManager.nrx;Exported Function;
public: bool __cdecl CLibObjectConstraint::operator<(class CLibObjectConstraint const & __ptr64)const __ptr64;lcsLibManager.nrx;Exported Function;
public: bool __cdecl CLibObjectConstraint::operator==(class CLibObjectConstraint const & __ptr64)const __ptr64;lcsLibManager.nrx;Exported Function;
public: bool __cdecl CLibSubtask::IsA(wchar_t const * __ptr64) __ptr64;lcsLibManager.nrx;Exported Function;
public: bool __cdecl CLibUID::operator<(class CLibUID const & __ptr64)const __ptr64;lcsLibManager.nrx;Exported Function;
public: bool __cdecl CLibUID::operator==(class CLibUID const & __ptr64)const __ptr64;lcsLibManager.nrx;Exported Function;
public: bool __cdecl CSortedIndirectArray<class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > >::AddUnique(class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64) __ptr64;lcsLibManager.nrx;Exported Function;
public: bool __cdecl CSortedIndirectArray<class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > >::AddUnique(class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64,__int64 & __ptr64) __ptr64;lcsLibManager.nrx;Exported Function;
public: bool __cdecl CSortedIndirectArray<class CLibConstraintStructureItem>::AddUnique(class CLibConstraintStructureItem * __ptr64) __ptr64;lcsLibManager.nrx;Exported Function;
public: bool __cdecl CSortedIndirectArray<class CLibConstraintStructureItem>::AddUnique(class CLibConstraintStructureItem * __ptr64,__int64 & __ptr64) __ptr64;lcsLibManager.nrx;Exported Function;
public: bool __cdecl TArrayTemplate<class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64>::IsEmpty(void)const __ptr64;lcsLibManager.nrx;Exported Function;
public: bool __cdecl TArrayTemplate<class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64>::operator==(class TArrayTemplate<class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64> const & __ptr64)const __ptr64;lcsLibManager.nrx;Exported Function;
public: bool __cdecl TArrayTemplate<class CIndexRecord<class NcDbObjectId,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64>::IsEmpty(void)const __ptr64;lcsLibManager.nrx;Exported Function;
public: bool __cdecl TArrayTemplate<class CIndexRecord<class NcDbObjectId,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64>::operator==(class TArrayTemplate<class CIndexRecord<class NcDbObjectId,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64> const & __ptr64)const __ptr64;lcsLibManager.nrx;Exported Function;
public: bool __cdecl TArrayTemplate<class CLibConstraintStructureItem * __ptr64>::IsEmpty(void)const __ptr64;lcsLibManager.nrx;Exported Function;
public: bool __cdecl TArrayTemplate<class CLibConstraintStructureItem * __ptr64>::operator==(class TArrayTemplate<class CLibConstraintStructureItem * __ptr64> const & __ptr64)const __ptr64;lcsLibManager.nrx;Exported Function;
public: class CAsmLinkCreationContext & __ptr64 __cdecl CAsmLinkCreationContext::operator=(class CAsmLinkCreationContext && __ptr64) __ptr64;lcsLibManager.nrx;Exported Function;
public: class CAsmLinkCreationContext & __ptr64 __cdecl CAsmLinkCreationContext::operator=(class CAsmLinkCreationContext const & __ptr64) __ptr64;lcsLibManager.nrx;Exported Function;
public: class CElement * __ptr64 __cdecl CLibSubtask::GetData(void) __ptr64;lcsLibManager.nrx;Exported Function;
public: class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64 & __ptr64 __cdecl TArrayTemplate<class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64>::At(__int64) __ptr64;lcsLibManager.nrx;Exported Function;
public: class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64 & __ptr64 __cdecl TArrayTemplate<class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64>::First(void) __ptr64;lcsLibManager.nrx;Exported Function;
public: class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64 & __ptr64 __cdecl TArrayTemplate<class CIndexRecord<class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > >,class ATL::CStringT<wchar_t,class StrTraitMFC_DLL<wchar_t,class ATL::ChTraitsCRT<wchar_t> > > > * __ptr64>::Last(void) __ptr64;lcsLibManager.nrx;Exported Function;
